source_db	citing paper's eid	citing paper's id	citing paper's doi	cited paper's title	cited paper's authors	cited paper's volume	cited paper's issue
scopus	2-s2.0-85088925559	85048561029	10.1108/JKT-03-2018-0015	Promoting Korean international trade in the East Sea Economic Rim in the context of the Belt and Road Initiative	Lee, Paul Tae-Woo; Lee, Sung-Woo; Choi, Na Young Hwan; Hu, Zhi-Hua; Choi, Kyoung-Suk; Shin, Sung-Ho	22	3
scopus	2-s2.0-85088925559	85015527400		Location Selection of Dry Port Based on AP Clustering: The Case of Southwest China	Li; Shi; Hu	1	5
scopus	2-s2.0-85088925559	84925425761	10.2112/SI73-111.1	Dry port development in china: Current status and future strategic directions	Li, Yunhua; Dong, Qianli; Sun, Shiwei		
scopus	2-s2.0-85088925559	85099165402		A Study of the Geographical Distribution of Functional Classification and SWOT-PEST Analysis for China’s Inland Ports	Liu; Lee	35	2
scopus	2-s2.0-85088564436	84975291659	10.1080/10357718.2016.1168359	Studying the Bandung conference from a Global IR perspective	Acharya, Amitav	70	4
scopus	2-s2.0-85088564436	84989997068	10.1111/j.1746-1049.1962.tb01020.x	A HISTORICAL PATTERN OF ECONOMIC GROWTH IN DEVELOPING COUNTRIES	Akamatsu, Kaname	1	
scopus	2-s2.0-85088564436	84925896821		Tanzania and China	Bailey, Martin.	74	294
scopus	2-s2.0-85088564436	84958057344	10.1080/03056244.2015.1128407	Centralising rents and dispersing power while pursuing development? Exploring the strategic uses of military firms in Rwanda	Behuria, Pritish	43	150
scopus	2-s2.0-85088564436	85021870878		Tanzania: Party Transformation and Economic Development	Bienen, Henry		
scopus	2-s2.0-85088564436	33845348782		The Short History of Political Opposition & Multi-Party Democracy in Tanganyika, 1958–1964.”	Brennan, James R.		
scopus	2-s2.0-85088564436	79960750453		The Sodalities of Bandung: Toward a Critical 21st-Century History	Burton, Antoinette.		
scopus	2-s2.0-85088564436	65449154295	10.1111/j.1467-7709.2009.00779.x	Our own special brand of socialism: Algeria and the contest of modernities in the 1960s	Byrne, Jeffrey James	33	3
scopus	2-s2.0-85088564436	85042428841		On the African Revolution–Homage to Kwame Nkrumah	Cabral, Amilcar		
scopus	2-s2.0-85088564436	32385768	10.1023/A:1006871114987	Institutional analysis and the role of ideas in political economy	Campbell, John L.	27	3
scopus	2-s2.0-85088564436	84962129179	10.1080/01436597.2015.1116368	Emerging southern powers and new forms of South–South cooperation: Ethiopia’s strategic engagement with China and India	Cheru, Fantu	37	4
scopus	2-s2.0-85088564436	85020227021	10.1080/01436597.2017.1328982	The Ethiopian developmental state	Clapham, Christopher	39	6
scopus	2-s2.0-85088564436	53149134706	10.1017/S0021853708003915	Possibility and constraint: African independence in historical perspective	Cooper, Frederick	49	2
scopus	2-s2.0-85088564436	34971018	10.1093/afraf/100.399.189	What is the concept of globalization good for? An African historian's perspective	Cooper	100	399
scopus	2-s2.0-85088564436	84925896449	10.1080/09668137508410998	The Missing Revolutionary War: The Polish Campaigns and the Retreat from Revolution in Soviet Russia, 1919-21	Davies, Norman	27	2
scopus	2-s2.0-85088564436	79956150552	10.1017/S0022278X1100005X	Illiberal peacebuilding in Angola	De Oliveira, Ricardo Soares	49	2
scopus	2-s2.0-85088564436	85044800242		Situated Neoliberalism and Urban Crisis in Addis Ababa, Ethiopia	Demissie, Fassil.	6	4
scopus	2-s2.0-85088564436	85044393180	10.1080/00396338.2018.1448558	Taming intervention: Sovereignty, statehood and political order in Africa	de Oliveira, Ricardo Soares; Verhoeven, Harry	60	2
scopus	2-s2.0-85088564436	84872467158	10.1093/afraf/ads081	The theory and practice of meles zenawi	De Waal, Alex	112	446
scopus	2-s2.0-85088564436	84938930379	10.1017/S0022278X15000397	China's example for Meles' Ethiopia: When development 'models' land	Fourie, Elsje	53	3
scopus	2-s2.0-85088564436	84938942973	10.1093/afraf/adu058	Model students: Policy emulation, modernization, and Kenyals Vision 2030	Fourie, Elsje	113	453
scopus	2-s2.0-85088564436	85075828299		The Intersection of East Asian and African Modernities: Towards a New Research Agenda	Fourie, Elsje.	3	1
scopus	2-s2.0-85088564436	84896059036	10.1080/17531055.2014.891714	Rwanda's political settlement and the urban transition: expropriation, construction and taxation in Kigali	Goodfellow, Tom	8	2
scopus	2-s2.0-85088564436	85032462337	10.1093/afraf/adx020	Taxing property in a neo-developmental state: The politics of urban land value capture in Rwanda and Ethiopia	Goodfellow, Tom	116	465
scopus	2-s2.0-85087808607	85075339149	10.1287/mnsc.2018.3043	Corporate social responsibility and firm risk: Theory and empirical evidence	Albuquerque, Rui; Koskinen, Yrjö; Zhang, Chendi	65	10
scopus	2-s2.0-85087808607	84938683456	10.1111/glob.12085	CSR beyond the corporation: Contested governance in global value chains	Bair, Jennifer; Palpacuer, Florence	15	s1
scopus	2-s2.0-85087808607	85029459108	10.1080/13563467.2017.1371123	Learning from Role Models in Rwanda: Incoherent Emulation in the Construction of a Neoliberal Developmental State	Behuria, Pritish	23	4
scopus	2-s2.0-85087808607	85009736726	10.1080/11926422.2014.934862	Promoting international development through corporate social responsibility: The Canadian government’s partnership with Canadian mining companies	Bodruzic, Dragana	21	2
scopus	2-s2.0-85087808607	77955495194	10.1002/jid.1723	South Korea as an emerging donor: Challenges and changes on its entering OECD/DAC	Chun, Hong-Min; Munyi, Elijah N.; Lee, Heejin	22	6
scopus	2-s2.0-85087808607	84937538525	10.1080/14672715.2015.1057025	Debating Economic Democracy in South Korea: The Costs of Commensurability	Doucette, Jamie	47	3
scopus	2-s2.0-85087808607	85079135503	10.1177/2399654420904082	Anxieties of an emerging donor: The Korean development experience and the politics of international development cooperation	Doucette, Jamie	38	4
scopus	2-s2.0-85087808607	84977639795	10.1016/j.geoforum.2016.06.018	Exporting the Saemaul spirit: South Korea's Knowledge Sharing Program and the ‘rendering technical’ of Korean development	Doucette, Jamie; Müller, Anders Riel	75	
scopus	2-s2.0-85087808607	79960199333	10.1016/j.jbankfin.2011.02.007	Does corporate social responsibility affect the cost of capital?	El Ghoul, Sadok; Guedhami, Omrane; Kwok, Chuck C.Y.; Mishra, Dev R.	35	9
scopus	2-s2.0-85087808607	84890678774		Embedded autonomy: States and industrial transformation	Evans, Peter		
scopus	2-s2.0-85087808607	85054707960	10.1016/j.resourpol.2018.09.004	Corporate social responsibility, risk and development in the mining industry	Frederiksen, Tomas	59	
scopus	2-s2.0-85087808607	84893920270	10.1080/09692290.2012.756414	Global value chains in a post-Washington Consensus world	Gereffi, Gary	21	1
scopus	2-s2.0-85087808607	85042528282	10.1177/0308518X17737170	Geopolitical economies of development and democratization in East Asia: Themes, concepts, and geographies	Glassman, Jim	50	2
scopus	2-s2.0-85087808607	84901008994	10.1068/a130025p	The Chaebol and the us military-industrial complex: Cold war geopolitical economy and south Korean industrialization	Glassman, Jim; Choi, Young-Jin	46	5
scopus	2-s2.0-85087808607	79955612436	10.1016/j.jbankfin.2010.12.002	The impact of corporate social responsibility on the cost of bank loans	Goss, Allen; Roberts, Gordon S.	35	7
scopus	2-s2.0-85087808607	84957639046	10.1007/s10551-016-3066-1	Corporate Social Responsibility and Firm Financial Performance: The Mediating Role of Productivity	Hasan, Iftekhar; Kobeissi, Nada; Liu, Liuling; Wang, Haizhi	149	3
scopus	2-s2.0-85087808607	80052559742		What is Corporate Social Responsibility All about?	Hopkins, Michael.	6	03월 04일
scopus	2-s2.0-85087808607	84984635993	10.1080/00330124.2015.1103657	Escaping the Territorially Trapped East Asian Developmental State Thesis	Hwang, Jin-Tae	68	4
scopus	2-s2.0-85087808607	85033576736	10.1016/j.geoforum.2017.09.012	Globalizing a rural past: The conjunction of international development aid and South Korea's dictatorial legacy	Jeong, Hyeseon	86	
scopus	2-s2.0-85087808607	84859190270	10.1057/ejdr.2012.7	Korea's search for a global role between hard economic interests and soft power	Kalinowski, Thomas; Cho, Hyekyung	24	2
scopus	2-s2.0-85087808607	85006272242	10.1177/000203971605100303	South korean development cooperation in Africa: The legacy of a developmental state	Kalinowski, Thomas; Park, Min Joung	51	3
scopus	2-s2.0-85087808607	85067544162	10.1080/01436597.2019.1622410	The misadventure of Korea Aid: developmental soft power and the troubling motives of an emerging donor	Kim, Suweon	40	11
scopus	2-s2.0-85087808607	85064480110	10.1080/01436597.2019.1590775	Development cooperation and post-colonial critique: an investigation into the South Korean model	Kim, Jinhee; Garland, Joshua	40	7
scopus	2-s2.0-85087808607	84962127833	10.1080/01436597.2015.1108162	Overseas development aid as spatial fix? Examining South Korea’s Africa policy	Kim, Soyeun; Gray, Kevin	37	4
scopus	2-s2.0-85087808607	84960235298		From Development to Development Cooperation: Foreign Aid, Country Ownership, and the Developmental State in South Korea	Kim; Kim		
scopus	2-s2.0-85087808607	85065983390	10.1057/s41287-019-00218-2	Fuelling Development? The Rise of New Development Finance in Korea’s Overseas Energy Cooperation with Southeast Asia	Kim, Soyeun; Yoo, Yeji	31	5
scopus	2-s2.0-85087768465	84945630807		The State in Post-Colonial Societies–Pakistan and Bangladesh	Alavi	74	
scopus	2-s2.0-85087768465	84918918975		ParkChunghee Sidaeui Gangapgwa Dongui: Jibae, Jeontong, Gangapgwa Donguiui Grwangyereul Dasi Saenggakhanda” [“Coercion and Consent during the Park Chung-Hee Era: Rethinking the Relations of Ruel, Tradition, Coercion, and Consent”]	Cho	2004	5
scopus	2-s2.0-85087768465	85015625848	10.1080/10357823.2017.1299107	Kim Dae-jung and the Persistence of Anti-Communist Hegemony in South Korea	Choi, Yong Sub	41	2
scopus	2-s2.0-85087768465	79961214392	10.1080/13563467.2010.487150	The social and geopolitical origins of state transformation: The case of South Korea	Gray, Kevin	16	3
scopus	2-s2.0-85087768465	402256	10.1016/S0305-750X(97)00012-0	Japanese Colonialism and Korean Development: A Critique	Haggard, Stephan; Kang, David; Moon, Chung-In	25	6
scopus	2-s2.0-85087768465	84882015045		Beyond the regulation approach: Putting capitalist economies in their place	Jessop, Bob; Jessop, Bob; Sum, Ngai-Ling		
scopus	2-s2.0-85087768465	84896256337		Korean democracy in transition: A rational blueprint for developing societies	Kim, Heemin		
scopus	2-s2.0-85087768465	485702	10.1080/00472339980000231	Neoliberalism and the decline of the developmental state	Kim, Yun Tae	29	4
scopus	2-s2.0-85087768465	28568838	10.1016/0305-750X(94)90004-3	Where do high growth political economies come from? The Japanese lineage of Korea's "developmental state"	Kohli, Atul	22	9
scopus	2-s2.0-85087768465	35663782	10.1080/01436590120099777	Of miracles and models: The rise and decline of the developmental state in South Korea	Minns	22	6
scopus	2-s2.0-85087768465	40856044		Hegemony and Ideology in Gramsci	Mouffe		
scopus	2-s2.0-85087768465	84949840609		Bundanchejaeui Yinsikeul Wihayeo” [“To Understand the Division System”]	Paik	78	
scopus	2-s2.0-85087768465	78650289495		Coloniality in Korea and a South Korean Project for Overcoming Modernity	Paik	2	1
scopus	2-s2.0-85087768465	85030171365	10.1080/00472336.2017.1375136	Korea and Taiwan: The Crisis of Investment-Led Growth and the End of the Developmental State	Pirie, Iain	48	1
scopus	2-s2.0-85087768465	6866890		On Social Classes	Poulantzas	1	78
scopus	2-s2.0-85087396466	84982111846	10.1093/oxrep/grw022	Does infrastructure investment lead to economic growth or economic fragility? Evidence from China	Ansar, Atif; Flyvbjerg, Bent; Budzier, Alexander; Lunn, Daniel	32	3
scopus	2-s2.0-85087396466	53149147680		Frontier Production Functions, Technical Efficiency and Panel Data: With Application to Paddy Farmers in India	Battese; Coelli		
scopus	2-s2.0-85087396466	1438979	10.1016/S0304-4076(98)00009-8	Initial conditions and moment restrictions in dynamic panel data models	Blundell, Richard; Bond, Stephen	87	1
scopus	2-s2.0-85087396466	84903770008		Large Panel Data Models with Cross-sectional Dependence: A Survey	Chudik; Pesaran		
scopus	2-s2.0-85087396466	23344432192		Investing in Infrastructure: What Is Needed from 2000 to 2010?	Fay; Yepes		
scopus	2-s2.0-85087396466	68049091124	10.1016/j.worlddev.2009.01.008	Infrastructure and Growth in South Africa: Direct and Indirect Productivity Impacts of 19 Infrastructure Measures	Fedderke; Bogetić, Ž.	37	9
scopus	2-s2.0-85087396466	80052529477	10.1080/13504851.2011.603687	Estimating impact of infrastructure on productivity and efficiency of indian manufacturing	Mitra, Arup; Sharma, Chandan; Veganzones-Varoudakis, Marie-Ange	19	8
scopus	2-s2.0-85087396466	85014515223	10.1016/j.asieco.2017.02.004	The role of infrastructure in China's regional economic growth	Shi, Yingying; Guo, Shen; Sun, Puyang	49	
scopus	2-s2.0-85087396466	79959583493		Infrastructure and growth in developing Asia	Straub, Stéphane; Terada-Hagiwara, Akiko	28	1
scopus	2-s2.0-85086130964	84979188687	10.1111/j.1468-0335.1937.tb00002.x	The Nature of the Firm	Coase	4	16
scopus	2-s2.0-85086130964	85059180019		Analysis of Korea’s long-term growth process and lessons for sustainable development policy	Jeong, Hyeok	34	2
scopus	2-s2.0-85086130964	85021003296		A New Institutional Economics Perspective of Corporate Governance Reform in East Asia	Jwa	13	3
scopus	2-s2.0-85086130964	33544460773		In Search of Global Standards: The Fallacy of Korea's Corporate Policy	Jwa	7	2
scopus	2-s2.0-85086130964	85034811162	10.4337/9781785367991	A general theory of economic development: Towards a capitalist Manifesto	Jwa, Sung-Hee		
scopus	2-s2.0-85086130964	85034826625	10.1007/978-3-319-58065-4	The rise and fall of Korea's economic development: Lessons for developing and developed economies	Jwa, Sung-Hee		
scopus	2-s2.0-85086130964	85047862479		Understanding Korea's Saemaul Undong: Theory, evidence, and implication	Jwa, Sung-Hee	31	2
scopus	2-s2.0-85086130964	85086111071		Resurrecting the Industrial Policy as Development Policy based on Korean Experiences: Towards a Pro-market Industrial Policy	Jwa; Lee	20	4
scopus	2-s2.0-85086104813	70449110143		Social Development in Korea, 1953-1993	Adelman		
scopus	2-s2.0-85086104813	85086101353		Property Rights	Alchian		
scopus	2-s2.0-85086104813	84867127552	10.1002/pad.1639	Contributions and limitations of saemaul undong in korea for regional development and welfare improvement in less developed countries	Baek, In-Rib; Kim, Pan Suk; Lee, Soo Chul	32	04월 05일
scopus	2-s2.0-85086104813	18669195	10.1080/00927678.1979.10553944	Rural development in South Korea	Brandt, Vincent S. R.	6	3
scopus	2-s2.0-85086104813	20660350		Rural development in Tanzania: end of an era?	Briggs	68	1
scopus	2-s2.0-85086104813	84946876064		Approach to Rural Mass Poverty	Brown; Brown		
scopus	2-s2.0-85086104813	84902842018		The Formation of Some Preconditions for Condensed Growth in the 1950s	Cho; Yoo-Seok	59	
scopus	2-s2.0-85086104813	85086083302		Research Report on Saemaul Undong	Chung		
scopus	2-s2.0-85086104813	85086082846		Ideology, Organization and the Settlement Experience in Tanzania	Cliffe; Cunningham		
scopus	2-s2.0-85086104813	85086124270		Peasants and Rural Development in Tanzania	Cunningham	20	4
scopus	2-s2.0-85086104813	84909580527		Is Tanzania a success story? A long-term analysis	Edwards		
scopus	2-s2.0-85086104813	4344606029		Park Chung Hee and the making of 'state populism' in Korea: The case of the new community movement	Han, Seung-Mi	77	1
scopus	2-s2.0-85086104813	84910535428	10.1080/00220387208421396	Socialism and Economic Development in Tanzania	Helleine	8	2
scopus	2-s2.0-85086104813	85086089733		A Study on the Land Reform in Korea	Hwang		
scopus	2-s2.0-85086104813	85086106960		African Politics in Comparative Perspective	Hydén		
scopus	2-s2.0-85086104813	77951234398		Deconstructing Ujamaa: The Legacy of Julius Nyerere in the Quest for Social and Economic Development in Africa	Ibhawoh; Dibua	8	1
scopus	2-s2.0-85086104813	34070527	10.1086/452457	Land reform, income redistribution, and agricultural production in Korea	Jeon, Yoong-Deok; Kim, Young-Yong	48	2
scopus	2-s2.0-85086104813	85047862479		Understanding Korea's Saemaul Undong: Theory, evidence, and implication	Jwa, Sung-Hee	31	2
scopus	2-s2.0-85086104813	84957796698		Political Institutions and Economic Development	Jwa; Yoon	17	3
